"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","AGEGROUP (CODE)","AGEGROUP (DISPLAY)","AGEGROUP (URL)","CHILDCAUSE (CODE)","CHILDCAUSE (DISPLAY)","CHILDCAUSE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2014","2014","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4956","4955.73800","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2015","2015","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","27","27.35105","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2015","2015","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4924","4923.50700","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2015","2015","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4951","4950.85800","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2016","2016","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","27","26.62355","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2016","2016","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4826","4826.19800","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2016","2016","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4853","4852.82200","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","26","26.01375","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4772","4772.16300","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4798","4798.17700","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2000","2000","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","12","12.21762","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2000","2000","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4366","4365.74200","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2000","2000","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4378","4377.95900","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2001","2001","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","13","12.93634","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2001","2001","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4390","4389.73500","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2001","2001","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4403","4402.67100","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2002","2002","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","14","13.74292","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2002","2002","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4509","4508.76000","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2002","2002","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4523","4522.50300","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2003","2003","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","15","14.86712","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2003","2003","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4506","4505.99400","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2003","2003","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4521","4520.86100","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2004","2004","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","16","16.08549","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2004","2004","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4479","4478.71800","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2004","2004","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4495","4494.80300","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2005","2005","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","17","17.10133","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2005","2005","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4480","4479.67200","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2005","2005","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4497","4496.77300","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2006","2006","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","18","18.06470","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2006","2006","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4483","4482.72500","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2006","2006","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4501","4500.79000","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2007","2007","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","19","18.94869","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2007","2007","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4487","4486.52800","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2007","2007","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4505","4505.47700","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2008","2008","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","20","19.82627","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2008","2008","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4438","4438.35800","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2008","2008","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4458","4458.18400","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2009","2009","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","21","20.72588","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2009","2009","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4320","4320.30000","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2009","2009","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4341","4341.02600","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2010","2010","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","21","21.28338","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2010","2010","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4190","4190.21000","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2010","2010","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4211","4211.49400","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2011","2011","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","22","21.89623","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2011","2011","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","4014","4013.74300","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2011","2011","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","4036","4035.63900","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2012","2012","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","23","22.95259","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2012","2012","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","3839","3839.49200","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2012","2012","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","3862","3862.44400","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2013","2013","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","23","23.17179","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2013","2013","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","3699","3698.78500","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2013","2013","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","3722","3721.95700","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2014","2014","","AFR","Africa","","AGO","Angola","","DAYS0-27","0-27 days","","CH16","Other noncommunicable diseases","","24","23.80917","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2014","2014","","AFR","Africa","","AGO","Angola","","MONTHS1-59","1-59 months","","CH16","Other noncommunicable diseases","","3709","3709.44600","","","","",""
"MORT_100","Number of deaths","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365","PUBLISHED","Published","","2014","2014","","AFR","Africa","","AGO","Angola","","YEARS0-4","0-4 years","","CH16","Other noncommunicable diseases","","3733","3733.25500","","","","",""
